Id,split
161949,validation
121977,train
189024,validation
103691,train
79852,validation
106543,train
4298,train
123080,train
30200,train
27040,train
188515,train
27823,train
149454,train
138830,validation
153583,train
167266,train
181746,validation
58837,train
95467,train
82493,train
166655,train
34284,train
69666,train
152816,validation
143465,train
68895,train
1185,train
76357,train
89944,train
84069,train
184772,validation
38865,validation
106945,train
148058,train
93636,train
131634,train
13902,train
116079,train
192520,train
124759,validation
55302,train
70171,train
935,validation
4603,train
162218,train
45857,validation
70401,train
18180,validation
49595,train
102344,train
197922,train
31094,train
86915,train
182395,train
22169,train
9449,train
17385,train
38008,train
149074,train
151587,validation
198684,train
44121,train
216,train
89749,train
133837,train
188368,train
164389,train
130649,train
90862,train
62996,train
91113,validation
10139,train
126363,validation
122934,train
8793,validation
24150,train
7526,train
154931,train
119842,train
86533,validation
73775,train
4087,train
2876,train
92482,train
68742,train
45855,train
48912,train
11557,train
112958,train
27001,train
145230,validation
44017,train
45568,train
184573,train
60356,train
6311,validation
20523,train
85576,validation
69695,train
98514,train
89861,train
198558,train
50454,train
64445,train
103943,validation
57995,train
188834,validation
6723,train
124874,validation
49914,validation
3711,train
141770,train
73543,train
156716,train
175779,validation
7591,train
66970,train
164630,train
47912,train
85006,validation
180465,train
198924,train
26009,validation
169152,validation
181596,train
102522,train
66465,validation
175311,train
120010,train
102194,train
124432,train
32181,train
178290,validation
50618,train
5071,train
177796,train
152186,train
199870,validation
34537,validation
53357,train
75207,train
7543,train
90035,train
33138,train
101494,train
99682,train
140041,validation
194477,train
10737,train
193402,train
79058,train
62488,validation
32474,validation
58273,validation
150619,train
27175,train
1164,train
143460,train
13536,train
178280,train
144626,train
170053,train
88525,validation
176899,train
167620,train
127023,validation
92749,train
11685,validation
44341,train
25655,train
107563,train
34174,train
167021,train
28789,train
159761,train
81018,train
37346,train
140019,train
60918,train
92954,train
191229,validation
84213,validation
81493,validation
91462,train
9858,train
928,train
9549,validation
150628,train
171328,train
138490,validation
56675,train
11721,train
48502,train
164833,validation
69467,train
151011,train
69801,validation
72698,train
125588,train
184207,train
104836,train
52717,train
15938,validation
184146,validation
73171,train
83549,train
49436,train
42767,validation
334,train
177828,train
119880,train
137084,train
88165,train
72782,train
31159,train
171173,train
192792,train
74832,validation
188971,train
162591,train
147780,validation
79955,train
178815,validation
190504,train
160398,train
26490,train
67841,validation
135280,train
118490,validation
111358,train
10038,train
138410,train
23189,validation
24697,train
65148,train
167857,train
54670,train
20113,train
188495,train
162227,train
92080,train
27840,train
46612,train
184205,train
129726,train
113869,train
8307,train
131674,train
99425,train
95700,validation
96121,train
80329,train
70137,train
54180,train
108365,validation
146255,train
111535,train
38647,train
180250,train
114091,validation
196028,validation
150690,validation
196407,train
165310,train
140102,train
14645,train
28540,train
48702,train
26098,train
74299,validation
60372,train
165441,train
197397,train
61854,train
184617,train
19158,train
110852,validation
123905,train
136388,train
26522,train
52137,train
13959,validation
107378,train
5241,train
80376,train
112078,train
57006,validation
168016,validation
15783,train
157654,train
184596,train
145784,train
195193,validation
97751,train
29523,train
117005,train
198552,train
73746,validation
127961,train
105158,validation
57019,train
180048,train
133517,train
157977,train
199353,train
193813,train
109652,validation
137583,train
79356,train
34077,train
155320,train
60271,train
47296,validation
64640,train
142060,train
198613,validation
170362,train
39679,train
37572,train
35942,train
114624,train
136065,validation
27440,train
99385,train
166932,train
25909,train
45664,train
29251,validation
148199,validation
170831,train
155671,train
187540,train
103548,train
49303,validation
110638,train
136522,train
9814,validation
22926,train
77005,train
91411,validation
96973,validation
167395,validation
25363,train
56817,train
143235,train
8851,train
182103,validation
88006,train
109336,train
114875,train
151784,train
193067,validation
135723,train
148773,train
12671,train
185139,train
116220,train
46454,train
23391,train
51087,train
26730,train
176300,train
34985,train
113726,train
153452,validation
161142,train
182165,validation
48833,validation
79452,train
177015,validation
45619,train
710,train
187646,train
177266,train
167815,train
180456,train
136753,train
28040,validation
169271,train
8640,train
5387,train
62230,train
121964,validation
190385,train
156477,train
42297,train
75262,train
164579,train
106392,train
78725,train
156231,train
97245,train
89830,train
188594,train
47213,train
27799,train
141767,train
44835,validation
153848,train
148853,train
153277,train
197924,train
129162,train
117112,train
109223,train
9442,validation
136326,train
100997,train
153800,train
147332,validation
54029,train
151341,train
20708,train
8887,train
5913,train
121929,train
72081,train
163027,train
118167,train
88132,train
29263,train
40501,train
191957,train
106990,train
39782,train
159858,train
190986,train
122888,train
79124,train
2686,train
113882,train
33420,train
93510,train
108897,train
107824,train
51857,validation
76408,train
199146,train
3144,train
20272,train
28939,train
173249,train
65426,train
183955,validation
190144,train
189211,train
82560,train
57522,validation
113495,validation
107821,train
92833,train
81317,train
72431,train
148312,validation
18060,train
117061,train
120137,train
25040,validation
158988,train
99599,train
198058,train
84006,train
120300,train
154443,validation
40940,train
151625,validation
151413,train
167870,train
47248,train
168981,train
199336,train
170092,train
163754,train
134731,train
151831,train
100817,validation
151367,train
80399,train
28473,train
32203,train
100804,train
92661,train
197612,validation
161399,train
73721,validation
182754,train
76279,train
62289,validation
7772,train
168972,validation
84465,train
11303,train
174763,train
3011,train
104698,validation
54429,train
24265,validation
81091,train
67672,train
10780,validation
138050,validation
42304,train
92431,train
181879,train
180108,train
72065,train
33392,train
193309,train
174579,validation
68576,train
35909,train
118604,train
71237,train
41481,train
30591,train
72160,train
155446,train
192584,train
119614,train
141676,train
56520,train
118075,train
15653,validation
52315,train
38431,train
148953,train
23247,train
32446,train
110458,train
182207,validation
45252,validation
119342,train
66594,train
192911,train
150909,validation
76145,train
144215,train
89309,validation
83278,train
166504,train
16163,train
159598,validation
123414,train
53061,train
133943,train
126392,validation
145006,train
138555,train
38341,train
142930,validation
98367,train
186752,train
58237,train
2310,validation
95733,train
57016,train
95059,train
147153,validation
32128,train
131917,train
77412,train
101818,train
112776,train
118267,train
169285,train
12191,train
159327,validation
163212,train
70277,train
140030,train
176895,train
86777,train
153702,train
48323,train
159007,validation
42859,validation
141495,validation
60350,train
14789,train
82246,train
173201,validation
74691,train
193608,train
66163,validation
4462,validation
8977,train
80496,train
158805,validation
74950,train
147391,train
59554,train
57951,train
15391,train
107055,train
180544,train
1794,train
195720,train
123552,train
13361,train
105661,train
20300,train
164669,validation
34802,train
110306,train
44059,train
184223,train
40348,train
95546,train
25691,train
85020,train
84805,train
127261,validation
64981,train
26243,train
6752,train
105202,validation
143527,train
123934,train
141650,train
44811,train
119337,train
99147,train
141175,train
92989,train
34287,train
121956,train
106162,train
192636,validation
159445,train
87674,train
170005,train
13823,train
57404,train
184234,train
180665,validation
128530,train
145349,train
124334,train
180958,train
25729,train
79262,validation
105693,train
144353,validation
69479,train
83264,train
160828,train
108448,train
107192,train
19237,train
121611,train
36871,train
85129,train
143494,validation
144946,validation
23144,validation
167008,train
23526,train
130592,train
107633,train
14145,train
83079,train
137673,train
135255,train
190588,train
23519,train
74626,train
85187,train
24487,validation
198032,train
131706,train
25020,train
126927,train
89134,train
27981,validation
119111,train
20931,train
156314,validation
126461,train
15882,validation
12250,train
81698,validation
87908,train
173084,train
112759,validation
80730,train
2787,train
47423,train
83943,train
69380,validation
36900,train
171278,train
132825,validation
35276,train
65359,train
139228,train
86814,train
130826,train
53776,train
95011,train
95316,train
58101,train
146916,train
45788,train
189829,train
76384,validation
118070,train
55689,train
44093,train
107339,train
198720,train
36091,train
2691,train
101128,train
59300,train
150811,train
22269,train
80251,train
195552,validation
93704,train
51445,train
25581,train
48142,train
132774,train
68247,train
121472,train
196217,train
37145,train
151069,train
175197,train
31047,train
14479,train
55744,train
44020,train
21806,validation
194342,train
114842,train
21630,train
178233,train
177511,validation
161966,train
66670,train
56668,train
102807,train
47884,train
50461,train
85286,train
120009,train
175883,train
20911,train
16648,validation
175035,train
7036,validation
127670,train
191431,train
231,train
1411,train
172739,train
180035,train
163447,train
18339,train
68383,train
146335,train
35114,validation
34496,train
52028,train
153997,validation
114709,train
81370,train
133448,train
170801,train
104900,train
82450,train
40060,train
41863,train
144982,validation
42265,train
130695,validation
83480,train
96063,train
3186,train
97728,train
181063,train
99776,train
32636,validation
38676,train
168074,train
103929,train
199510,train
98302,train
621,validation
193222,train
148202,train
12411,train
85482,train
139528,train
19606,train
169220,train
67573,train
16947,validation
33418,train
72871,train
62952,train
109410,validation
22185,train
32573,train
176169,train
125107,train
14494,train
129855,validation
46514,train
184713,train
11944,train
56898,train
39321,validation
50132,train
85176,train
167180,train
66878,train
197135,validation
166525,train
125741,train
137665,train
56100,train
94188,train
128808,train
152906,train
170106,validation
86951,train
129662,train
35890,train
148641,train
49426,train
163845,train
119476,train
66869,train
33020,train
35279,train
139513,train
181301,train
42443,train
159226,train
1457,validation
136804,train
125020,validation
111206,train
104225,train
141718,train
166276,validation
102092,train
191496,validation
177724,validation
33980,train
1910,train
105198,train
126367,train
579,train
132932,train
150731,train
85116,validation
101533,train
189924,train
177666,validation
47069,train
55567,train
70924,train
107147,train
162534,train
55269,train
94621,train
164635,validation
40020,train
33346,train
11594,train
162126,train
144931,train
126051,validation
179874,train
174602,train
176643,train
94447,train
7658,train
159626,train
195196,train
156836,train
131793,train
33511,train
70709,train
81981,train
195874,train
38250,train
197892,train
20742,train
135890,validation
84610,validation
146965,train
1905,train
133611,train
19995,train
20158,train
147991,train
5822,validation
107493,train
76724,validation
62914,train
138883,train
167304,train
167413,train
165721,train
140929,train
37448,train
65334,train
173131,train
191606,train
101864,train
153192,train
86445,train
151546,train
152349,train
176539,train
73148,validation
122723,train
87616,train
161465,train
139408,train
44300,train
56275,train
2131,train
187264,train
8262,train
41823,train
138530,train
9876,train
191707,train
158043,train
159223,train
51772,train
138887,train
96541,train
151440,validation
15685,validation
26604,validation
155256,train
64159,train
126617,train
184898,train
178965,train
70847,train
45930,train
190339,train
50832,train
105236,validation
162838,train
68986,train
155502,train
87980,train
7888,validation
11360,validation
138172,train
163739,train
60119,validation
50483,train
27661,train
199602,validation
197083,train
107806,validation
180362,validation
78892,train
48977,validation
139410,train
53959,train
172095,train
158919,train
62726,train
71073,train
61052,train
76168,train
153766,train
18425,validation
157570,train
63189,train
121970,train
174388,train
177588,train
130200,train
171465,train
135048,train
106863,train
77921,train
106270,train
199166,train
53289,train
198395,train
82504,train
155528,train
92664,validation
157742,train
91660,train
191874,validation
91114,train
113479,train
106377,train
70370,train
78464,train
31470,train
46122,validation
8489,validation
144923,train
63883,train
124220,train
31410,train
169539,train
119794,train
119225,train
11176,train
179173,validation
145146,train
98534,validation
41805,train
142323,train
156600,train
99680,train
150596,train
192487,train
119892,train
143285,train
46193,train
73707,train
2823,train
167914,train
141231,validation
132335,train
142673,train
198093,train
173338,validation
151125,train
1305,train
139146,validation
143036,validation
84447,train
8553,train
106517,validation
118007,train
146836,train
144559,train
60575,validation
187551,train
137254,train
158699,validation
119749,train
154028,train
145681,train
64438,train
168869,train
107690,train
152137,train
176609,train
24121,train
120824,validation
98452,validation
121079,train
10835,train
173275,train
56164,train
198717,train
75600,train
189323,train
9835,train
70413,train
133120,train
47764,train
93362,train
160597,train
67627,train
31061,train
117771,validation
40014,validation
178109,validation
2190,train
106591,train
143794,train
184847,train
91308,train
41735,validation
52060,train
71878,validation
154897,train
131243,validation
177361,train
26383,train
54541,train
161914,train
87382,train
58705,train
147082,train
109637,validation
120440,train
183410,train
8451,train
65959,train
9246,validation
162664,train
173155,train
19762,validation
20842,train
27341,train
132025,train
47235,validation
19877,train
91900,train
49271,train
66486,train
110811,train
37604,validation
174432,validation
27178,validation
155192,train
4030,train
161020,train
57307,train
2777,train
64742,train
142696,train
125246,train
145853,train
33563,train
150974,train
95961,train
5271,validation
55976,validation
95254,train
134275,train
139617,train
29225,train
152807,train
68928,train
147738,train
173455,train
196045,validation
49944,validation
79141,validation
82621,train
6686,train
147897,train
41167,train
55675,validation
65701,train
1058,train
172594,validation
31213,train
136144,validation
90160,train
165694,train
31120,train
150764,train
171558,train
84030,validation
1737,train
4816,train
116632,train
105430,train
170128,train
49346,train
188200,validation
107888,train
92829,train
169965,train
7659,train
61990,train
74512,train
78017,train
52419,train
174361,train
169077,validation
179421,validation
183823,validation
186871,validation
181760,train
76054,train
21219,train
150255,validation
121678,train
111885,train
175421,train
26872,train
47528,train
112031,train
18966,train
51996,train
105307,train
189394,train
183505,train
130976,train
126349,train
97921,train
54122,train
106692,train
121371,train
96733,train
43317,train
47168,train
24570,train
6554,train
96617,train
150685,train
59504,train
170600,train
142921,train
166882,train
64769,train
112392,train
3875,validation
144594,validation
70367,train
35934,train
67709,train
25857,train
31709,train
1890,train
180288,train
125620,train
177073,train
150849,train
21594,train
144957,train
129941,train
186984,train
80810,train
181802,train
12444,train
77492,train
52185,train
130573,train
122512,validation
149284,train
125347,train
180343,train
34663,train
6849,validation
23400,train
2083,train
64891,train
99157,train
74062,train
21538,train
3600,train
99267,validation
48080,validation
56797,train
22535,train
163758,train
103683,train
180432,train
35489,train
146922,validation
97702,train
104760,train
23740,train
126445,train
180843,train
70703,train
139113,train
154230,train
88194,validation
56145,train
112908,validation
185485,train
156540,train
75596,validation
181433,train
119372,train
199692,train
132571,train
192003,train
42580,train
111415,train
112807,train
10676,train
72955,train
133949,train
178221,train
184659,train
2313,validation
85489,train
166270,validation
177624,train
156961,train
193809,train
157386,train
115993,validation
119328,train
46433,train
73893,train
102788,train
110806,train
190492,train
70418,train
143402,train
17517,train
106698,train
189171,train
5786,train
68805,train
117004,validation
73144,train
171491,train
100471,train
36187,validation
54978,train
118064,train
13170,validation
135579,train
132702,validation
92454,train
197315,train
123734,train
134591,validation
44239,validation
126274,validation
47657,train
63871,validation
185334,train
16418,train
60292,train
172200,train
78605,validation
176476,validation
50932,train
81769,train
122257,train
40410,train
34583,train
174777,train
123853,train
182558,train
178092,train
41324,train
2067,train
170895,train
62015,train
173770,train
116961,train
67665,train
160202,validation
109466,train
93813,train
175837,train
98373,train
23272,train
29768,train
31882,train
166456,train
157368,train
147426,train
122444,train
137205,train
68366,train
193052,train
76019,train
69096,train
191581,train
113627,train
147541,validation
110237,train
174628,train
47922,train
116978,train
116759,train
12424,train
124295,train
5843,train
132661,train
135775,validation
111516,train
117703,train
95843,train
148510,train
71552,train
187482,validation
21220,train
140122,train
117421,train
112615,train
62849,train
139065,train
155437,train
143883,train
125484,train
193178,train
176838,train
103109,train
82275,train
10288,train
78935,train
108347,train
100086,validation
53440,train
170302,train
149882,train
77990,train
190694,validation
144332,train
151803,train
147472,train
106513,train
66728,train
80632,validation
33845,train
7367,validation
95342,train
35853,train
101675,train
66403,validation
168609,train
50915,train
26666,train
133709,train
156415,train
15895,train
92776,train
199614,validation
42585,train
79778,validation
199534,train
132738,train
52094,train
57769,train
4727,train
174749,train
160661,train
1397,validation
194227,train
116707,train
33279,train
173536,train
61607,validation
139306,train
36500,train
195292,train
147137,validation
43251,validation
2523,train
147080,validation
88994,train
175771,train
128680,train
124977,validation
138792,validation
53718,train
114316,train
148290,train
175225,train
197505,train
20,train
191339,train
67955,validation
163467,train
197769,validation
87618,validation
182844,train
182883,train
137694,train
44826,train
48245,train
32416,train
40205,train
102272,train
137606,train
186617,train
30785,train
158077,train
29939,train
117716,train
84347,train
163240,train
161117,train
109497,validation
138932,train
195373,train
26427,train
89684,train
19080,train
4056,validation
38550,validation
56634,train
140357,train
138619,train
101646,validation
20426,train
128203,validation
5558,validation
36179,validation
21640,train
40274,train
34661,train
136947,train
74870,train
21954,train
106995,train
11101,train
62719,train
16150,validation
246,validation
163613,train
106165,validation
25382,train
158170,train
100314,train
91687,train
150408,train
127992,train
131727,train
143659,train
126935,train
140325,train
72145,train
189868,train
167126,train
170536,train
84056,validation
93949,train
109029,validation
151958,train
198317,train
50633,train
170428,validation
179003,train
69566,validation
197457,train
175457,train
113918,train
60642,train
164359,train
137954,train
120891,train
122561,train
158461,train
127122,train
31576,train
13128,train
128213,train
125761,validation
106116,train
31586,train
172104,validation
69690,train
152770,train
95543,train
21136,validation
80177,train
131433,train
113585,train
190964,train
110575,train
189596,train
55389,validation
6333,train
41004,train
44376,validation
165280,train
66419,train
31508,train
93528,train
146230,train
111140,train
119226,train
53638,validation
31622,train
196696,validation
104789,validation
105953,train
144677,train
109431,train
181183,validation
146400,train
59207,validation
123644,train
96665,train
25440,train
65603,train
8856,validation
103134,train
65627,train
157465,train
9504,validation
176056,validation
100904,train
64883,train
2907,validation
160825,train
100744,train
23715,validation
64810,train
5518,train
144320,train
89298,train
159459,train
107322,train
97764,train
159917,validation
21456,train
79156,validation
39867,train
78468,train
198163,train
161634,train
123927,train
12038,train
131938,train
73836,train
86577,train
174845,train
59982,validation
144617,train
178470,train
89251,train
28169,train
188632,validation
97963,train
82659,train
59600,train
15093,train
45761,train
58097,validation
144347,train
30684,train
73706,train
74387,train
41233,train
37092,train
44015,train
193395,train
48425,train
88915,train
144400,train
41759,train
95906,train
13766,validation
110925,train
108105,train
151534,validation
7580,train
180360,train
119554,train
68943,train
134062,train
110895,train
87384,train
114095,train
88084,train
6999,train
79666,train
22027,train
64577,validation
110648,train
29268,train
181028,validation
172701,train
52739,train
32919,validation
85362,train
64591,validation
178485,train
142583,train
53595,train
156982,validation
106660,train
111421,validation
131198,validation
61249,train
194432,train
66628,train
157205,train
117428,validation
65123,train
129693,train
118218,train
39933,train
25787,train
131988,validation
97091,train
126035,train
56905,train
154550,train
18361,train
103337,train
199805,train
196307,train
157451,train
198836,train
21808,train
147606,validation
139469,validation
62387,train
31447,train
195788,train
76402,train
41365,train
166339,train
160206,validation
11936,train
60161,train
72480,train
6070,train
193252,train
174535,train
44458,train
26854,train
119860,train
29049,validation
190962,train
24153,validation
152829,train
193899,train
5212,validation
122042,train
33022,train
133890,validation
22927,train
18644,validation
99919,train
111111,train
187525,train
60950,train
163234,train
121984,train
144368,validation
55110,train
24067,train
57400,train
34967,train
66268,train
72353,train
154792,train
44914,train
39545,train
34519,train
125517,train
76099,train
17102,validation
159471,train
17902,train
90139,train
168955,train
159963,validation
152316,train
158651,train
72359,train
86433,train
155485,train
14148,validation
34205,train
63422,train
123035,train
183242,train
32581,train
65510,train
41419,train
115018,train
65566,train
135779,validation
144273,validation
100458,train
32119,train
183454,train
4122,train
78137,train
67811,validation
148941,train
61236,train
70300,validation
31052,train
158185,train
118769,train
46535,validation
190329,train
169878,train
5515,train
131703,train
191577,train
139215,train
132059,train
196122,train
111400,validation
152251,train
53209,validation
13020,train
80658,train
173087,train
41945,train
70250,train
116648,train
49624,train
45924,validation
69545,train
15679,train
192878,train
108297,train
172514,train
164473,train
73488,train
14788,train
47395,train
24113,validation
110497,validation
131960,train
195881,train
53770,train
97931,validation
193193,validation
166891,train
27765,train
89239,train
83390,train
97978,validation
64918,validation
5033,train
67471,train
184488,train
9739,train
73845,train
51808,train
25747,train
44905,train
175045,train
29346,train
91799,train
101440,train
127295,validation
27518,train
174918,validation
89505,train
29277,train
155168,train
170579,train
39633,train
133840,train
102262,train
37544,train
193976,train
42128,validation
54619,train
133046,train
170934,validation
132852,train
27170,train
169327,train
171107,validation
43561,train
152067,validation
149444,validation
169705,validation
152762,train
86126,train
123610,validation
86811,validation
150457,train
156780,train
66967,train
35220,train
194345,train
61154,train
113679,validation
106936,train
124647,train
176592,train
159795,train
133803,validation
132407,train
83468,train
158065,train
104843,train
70658,train
149537,train
61118,validation
15727,train
175360,validation
55693,train
121188,train
39713,train
46310,train
137106,train
53527,train
128496,validation
28609,train
146678,train
93091,train
159372,validation
47712,train
7687,train
40554,validation
119694,train
22851,train
47965,validation
62057,train
185907,validation
141048,train
21582,train
29365,train
3854,validation
9029,train
188443,train
121904,train
142089,validation
100231,train
77675,validation
68626,validation
160947,train
89859,validation
146440,train
55191,train
64195,train
109157,validation
88063,train
157553,train
17525,train
62936,train
178663,train
190443,train
41626,train
184219,train
193328,train
165250,train
40668,train
144832,validation
26151,train
164857,train
141291,validation
124810,validation
921,train
131182,train
33516,train
43703,train
147592,train
103874,train
111810,train
111364,train
13497,train
183059,train
195071,train
120496,train
131480,train
191879,train
13397,train
4117,train
42173,train
68025,train
78529,train
51477,train
67369,train
162603,train
56555,validation
13496,train
63771,train
109491,validation
184405,train
106607,validation
188426,train
36497,validation
187248,train
111899,train
84402,validation
33248,train
26062,train
143355,train
131629,validation
116443,train
57240,train
102451,train
85262,train
58655,validation
148483,train
1771,train
163327,train
176986,validation
14491,train
117492,validation
651,train
105634,train
135505,train
172474,validation
23608,train
31830,train
190579,train
196761,train
21226,train
139680,train
165726,train
79051,train
14446,validation
102188,train
178227,validation
131276,train
26131,train
135190,validation
122167,train
190338,train
115430,train
71882,train
190215,train
66687,train
184366,train
148776,train
83076,train
97360,train
7042,train
163707,train
177319,validation
154724,train
164492,train
95203,train
68966,train
73066,train
73770,train
162317,train
118352,train
175369,train
93863,train
103419,validation
46081,train
42562,validation
144799,train
110886,train
12313,validation
98833,train
150465,train
126341,train
54452,train
173375,train
143015,validation
133093,validation
84549,train
37658,train
134833,train
92221,train
103090,validation
14143,train
134505,train
120386,validation
68602,train
142179,train
137217,train
46344,train
39990,train
162661,train
188608,train
6113,train
75025,train
6266,validation
87518,train
71469,train
102064,train
62589,train
138980,validation
15484,train
194626,train
132991,validation
101147,train
40946,train
167701,train
114801,train
148902,train
125041,train
165095,train
59093,train
136954,train
4749,validation
160819,train
82427,validation
36282,validation
137632,train
179811,train
32938,train
98027,train
114315,validation
63519,train
94261,train
79667,validation
37781,validation
7969,train
42870,train
101448,validation
110013,train
106071,train
163419,train
57142,validation
189528,train
56445,train
63699,train
13079,train
187176,train
18956,train
198100,train
96782,train
130390,train
128750,validation
83955,train
168824,train
33649,train
33243,train
81277,train
150485,train
193334,train
69520,train
171433,train
65077,train
154395,train
191600,train
171569,train
165475,train
163154,validation
161933,train
73016,train
43304,train
14959,validation
887,train
48302,train
150647,validation
77261,train
39007,train
57919,train
173487,train
165134,train
145568,validation
193200,train
166544,validation
169978,train
56938,train
191584,train
43855,train
161171,train
66903,train
127815,train
99298,validation
161145,validation
123236,validation
175140,train
144287,train
67548,train
331,train
77782,train
47011,validation
151644,train
168359,train
57771,train
178025,train
15413,train
134547,train
133987,train
189736,train
78671,train
193618,train
180678,validation
186511,train
125834,train
177765,train
131853,train
127720,train
19499,train
146208,train
5304,train
191800,train
11114,validation
70689,train
124701,train
194781,validation
69264,validation
183004,train
126434,train
23230,train
58900,validation
74579,validation
163755,train
194148,validation
84919,train
126050,train
135094,train
8506,train
158521,train
199766,validation
87495,train
83899,train
163669,train
170561,train
181605,train
106899,validation
145410,train
123551,train
73798,validation
140705,train
50833,train
18828,train
155825,train
62237,train
67299,train
155365,train
129092,train
145285,train
100292,train
30500,train
48674,train
19765,train
1915,train
4585,train
199312,train
172089,validation
7575,train
52496,train
18559,train
12023,train
65906,train
182014,train
158823,train
31256,train
50762,train
102675,train
194983,train
34692,train
180764,train
105620,validation
14079,train
164905,train
154117,validation
95805,validation
86516,validation
176974,validation
86246,train
107782,validation
61605,train
145440,train
13967,validation
117629,validation
124355,validation
4111,validation
23228,validation
107032,train
21382,train
116927,train
83661,validation
7745,train
130218,train
86431,train
79090,train
178359,train
3962,train
143868,validation
90738,train
122846,train
110493,train
88245,validation
38595,train
86294,validation
117972,train
135568,validation
156752,validation
129948,train
184663,train
194635,train
22539,validation
83345,validation
58016,train
60535,train
44102,train
65644,train
173451,train
181901,train
193080,train
146305,train
122531,train
126830,train
129714,validation
95979,train
3279,validation
145219,train
189187,train
108730,train
54505,validation
49518,train
12438,train
52281,train
198867,train
29777,train
139499,train
160158,train
58193,train
181358,validation
33765,train
152081,validation
49121,train
75770,validation
30093,train
23759,train
91620,train
11554,train
32103,train
165028,train
68027,train
40969,train
37288,train
140599,train
36854,train
173061,train
94707,train
99934,train
77158,train
57038,validation
51056,train
117896,validation
141044,train
89572,train
25108,train
149792,train
62084,train
163839,validation
82005,train
82403,train
6120,validation
101834,train
171445,train
89923,train
90220,train
163779,train
173335,train
40618,train
106786,train
68931,validation
4595,train
198274,train
66577,train
29828,train
151681,train
69990,train
4634,train
31093,train
165198,train
64683,train
27978,train
148461,validation
47567,validation
14831,validation
155920,train
78153,train
100431,train
4107,train
164629,validation
33267,validation
112935,validation
148079,train
135614,train
45118,train
180844,train
154594,validation
103067,train
144709,validation
103819,train
49234,train
103113,train
8678,train
140243,validation
120715,train
20744,train
132178,train
130480,train
76615,train
163388,train
65611,train
28886,train
119313,train
56104,train
69524,validation
153809,train
27266,train
51336,train
6471,validation
113454,train
128739,train
70576,train
62045,train
7747,train
21405,train
13263,train
130312,train
167277,train
148386,validation
138576,train
133420,train
107183,validation
195481,train
184911,train
19881,train
198935,train
156986,train
50782,train
144402,validation
50492,validation
57765,train
20179,train
28751,validation
895,train
176484,train
111679,train
83927,train
60847,train
85251,validation
165241,train
68360,train
60696,train
9431,validation
158380,train
63254,train
143471,train
34213,train
162713,train
59938,train
7027,validation
182616,validation
30169,train
196195,train
186068,validation
113181,train
122938,train
19553,train
187528,train
88980,train
38924,train
51948,train
188726,train
86301,validation
98705,train
29282,train
48667,train
120667,train
131740,train
147373,train
103039,train
108625,train
89362,train
16500,train
40718,validation
115213,train
125862,validation
60657,train
11140,validation
12409,train
174711,train
90512,train
191814,train
178641,train
47976,train
120189,validation
116127,train
49515,train
58984,train
38428,train
67083,train
198519,train
91835,train
176916,train
88489,validation
140221,train
113745,train
142139,train
17107,train
27351,train
8794,train
103182,train
184250,train
60546,train
135321,train
24050,train
164889,train
62905,train
135020,validation
98661,validation
79384,train
155013,train
37683,train
172723,train
107149,train
129379,validation
89490,train
110889,train
61552,train
109530,train
140340,validation
147586,train
23498,train
97837,train
99518,train
43038,train
129061,train
58612,validation
123674,train
89608,train
65808,validation
138103,train
175666,train
10704,train
101452,train
186327,train
89317,validation
41753,train
141071,train
145090,train
121230,train
3546,train
15072,train
145966,train
96955,validation
172935,train
138088,validation
189874,train
108174,train
45458,train
122524,train
30800,train
38533,train
2476,train
134990,validation
158004,train
20827,train
15113,train
26309,validation
91893,train
143843,train
60479,train
161008,train
188351,train
50165,train
179591,train
148649,train
124617,train
106302,train
35944,train
32746,train
187069,train
139275,train
20480,train
130065,train
181662,train
65293,train
119366,train
292,train
8869,train
49368,train
94368,train
50691,train
61367,train
167790,train
78699,train
178028,train
33716,train
41825,train
134345,train
117668,train
190668,train
155048,train
165701,train
162329,train
83132,train
65191,train
70172,train
42905,train
110780,train
8285,train
19576,train
74100,train
3226,train
191974,train
163995,validation
181476,validation
178719,train
120138,train
43260,train
165981,train
87772,train
122381,validation
175482,train
8142,train
108607,train
173579,train
112962,train
107606,validation
178119,train
136736,train
50654,train
197110,train
100213,validation
37647,train
18660,train
155740,validation
32398,train
35403,train
199991,train
69876,validation
7937,train
6409,train
30755,train
80681,train
166223,train
82065,train
199589,train
157319,train
18819,train
129960,validation
5094,validation
107608,validation
153803,validation
6234,train
142281,train
36634,train
149513,train
158014,train
135971,train
125512,train
69906,train
51543,train
158273,validation
195023,train
64181,train
58994,validation
133621,train
56496,train
115480,train
8932,train
99882,train
38544,validation
12098,train
181239,train
144993,train
21194,train
107042,train
176794,train
109913,train
186958,train
138196,train
34357,train
163009,train
44824,train
56588,validation
184460,train
145065,validation
144127,validation
4689,train
33447,train
22753,train
148935,validation
76610,validation
162491,train
109553,train
62645,train
90222,train
4764,validation
81543,train
17535,train
55350,train
11617,train
17208,validation
49904,validation
79509,train
83773,train
173011,train
137562,validation
185383,validation
140891,train
154068,train
162757,train
83845,train
128104,train
98030,validation
160059,train
166038,train
53180,train
61044,train
98885,train
154500,train
63611,train
64534,validation
172789,train
80295,validation
181741,train
96269,train
8067,train
122323,train
130758,train
7392,train
150824,train
134504,train
72307,train
1717,train
125966,train
17712,train
42808,train
90791,validation
6748,train
195232,train
52384,train
175600,train
